"Time"	"4 Im"	"9 10Vm+hr"
170.07240	5.962	-67.358
170.07245	5.916	-67.276
170.07250	5.861	-67.224
170.07255	5.835	-67.215
170.07260	5.827	-67.139
170.07265	5.830	-67.236
170.07270	5.830	-67.194
170.07275	5.835	-67.212
170.07280	5.851	-67.255
170.07285	5.882	-65.555
170.07290	5.927	-65.714
170.07295	5.982	-65.759
170.07300	6.013	-65.753
170.07305	5.970	-65.790
170.07310	5.927	-65.738
170.07315	5.868	-65.692
170.07320	5.823	-65.686
170.07325	5.820	-65.671
170.07330	5.831	-65.643
170.07335	5.831	-65.640
170.07340	5.835	-65.707
170.07345	5.833	-65.756
170.07350	5.849	-65.683
170.07355	5.881	-66.507
170.07360	5.926	-66.620
170.07365	5.977	-66.571
170.07370	5.983	-66.632
170.07375	5.951	-66.727
170.07380	5.901	-66.678
170.07385	5.855	-66.718
170.07390	5.830	-66.571
170.07395	5.836	-66.699
170.07400	5.848	-66.718
170.07405	5.850	-66.638
170.07410	5.853	-66.733
170.07415	5.857	-66.696
170.07420	5.886	-66.797
170.07425	5.926	-67.413
170.07430	5.973	-67.627
170.07435	6.020	-67.648
170.07440	6.001	-67.712
170.07445	5.961	-67.737
170.07450	5.906	-67.661
170.07455	5.843	-67.639
170.07460	5.829	-67.545
170.07465	5.822	-67.548
170.07470	5.828	-67.645
170.07475	5.838	-67.621
170.07480	5.841	-67.627
170.07485	5.867	-67.236
170.07490	5.899	-67.194
170.07495	5.947	-67.575
170.07500	5.985	-67.593
170.07505	5.988	-67.645
170.07510	5.953	-67.648
170.07515	5.911	-67.584
170.07520	5.863	-67.569
170.07525	5.843	-67.584
170.07530	5.842	-67.548
170.07535	5.836	-67.484
170.07540	5.836	-67.456
170.07545	5.832	-67.499
170.07550	5.828	-67.542
170.07555	5.878	-66.916
170.07560	5.922	-67.435
170.07565	5.966	-67.648
170.07570	6.015	-67.752
170.07575	5.972	-67.657
170.07580	5.924	-67.609
170.07585	5.876	-67.538
170.07590	5.824	-67.505
170.07595	5.819	-67.462
170.07600	5.834	-67.441
170.07605	5.842	-67.432
170.07610	5.838	-67.422
170.07615	5.835	-67.413
170.07620	5.844	-67.282
170.07625	5.873	-66.467
170.07630	5.924	-66.971
170.07635	5.982	-67.068
170.07640	6.007	-67.148
170.07645	5.969	-67.160
170.07650	5.934	-67.130
170.07655	5.881	-67.050
170.07660	5.842	-67.096
170.07665	5.848	-66.953
170.07670	5.849	-67.041
170.07675	5.836	-67.010
170.07680	5.837	-67.014
170.07685	5.838	-66.989
170.07690	5.864	-66.196
170.07695	5.912	-66.501
170.07700	5.957	-66.647
170.07705	6.015	-66.620
170.07710	5.998	-66.632
170.07715	5.966	-66.635
170.07720	5.913	-66.589
170.07725	5.864	-66.553
170.07730	5.846	-66.553
170.07735	5.841	-66.574
170.07740	5.843	-66.525
170.07745	5.844	-66.525
170.07750	5.848	-66.519
170.07755	5.863	-66.495
170.07760	5.914	-65.689
170.07765	5.955	-66.150
170.07770	6.013	-66.125
170.07775	6.028	-66.086
170.07780	5.978	-66.122
170.07785	5.936	-66.138
170.07790	5.878	-66.071
170.07795	5.835	-66.019
170.07800	5.840	-66.025
170.07805	5.843	-66.019
170.07810	5.848	-66.006
170.07815	5.855	-66.034
170.07820	5.857	-66.006
170.07825	5.882	-43.979
170.07830	5.917	-33.466
170.07835	5.965	-32.407
170.07840	6.035	-32.349
170.07845	6.031	-32.388
170.07850	5.991	-32.404
170.07855	5.949	-32.315
170.07860	5.885	-32.343
170.07865	5.858	-32.288
170.07870	5.864	-32.260
170.07875	5.865	-32.285
170.07880	5.863	-32.251
170.07885	5.857	-32.294
170.07890	5.867	-32.272
170.07895	5.902	-64.630
170.07900	5.952	-66.544
170.07905	6.006	-66.678
170.07910	6.044	-66.678
170.07915	5.999	-66.638
170.07920	5.943	-66.608
170.07925	5.884	-66.528
170.07930	5.821	-66.522
170.07935	5.815	-66.534
170.07940	5.820	-66.470
170.07945	5.824	-66.467
170.07950	5.822	-66.489
170.07955	5.828	-66.440
170.07960	5.855	-65.454
170.07965	5.897	-65.414
170.07970	5.949	-65.604
170.07975	6.003	-65.570
170.07980	6.002	-65.598
170.07985	5.961	-65.579
170.07990	5.913	-65.533
170.07995	5.867	-65.533
170.08000	5.843	-65.543
170.08005	5.846	-65.515
170.08010	5.850	-65.448
170.08015	5.844	-65.533
170.08020	5.846	-65.540
170.08025	5.855	-65.494
170.08030	5.893	-65.802
170.08035	5.936	-66.333
170.08040	5.980	-66.406
170.08045	6.020	-66.473
170.08050	5.989	-66.562
170.08055	5.951	-66.531
170.08060	5.897	-66.446
170.08065	5.843	-66.437
170.08070	5.848	-66.431
170.08075	5.848	-66.437
170.08080	5.848	-66.434
170.08085	5.844	-66.467
170.08090	5.840	-66.309
170.08095	5.855	-66.306
170.08100	5.897	-66.696
170.08105	5.948	-66.858
170.08110	6.004	-66.971
170.08115	6.017	-66.998
170.08120	5.981	-66.998
170.08125	5.942	-66.949
170.08130	5.893	-66.946
170.08135	5.863	-66.916
170.08140	5.875	-66.925
170.08145	5.872	-66.953
170.08150	5.870	-66.861
170.08155	5.866	-66.852
170.08160	5.860	-66.885
170.08165	5.893	-67.160
170.08170	5.929	-67.511
170.08175	5.985	-67.624
170.08180	6.028	-67.621
170.08185	5.990	-67.627
170.08190	5.939	-67.673
170.08195	5.883	-67.496
170.08200	5.824	-67.603
170.08205	5.822	-67.575
170.08210	5.827	-67.554
170.08215	5.832	-67.566
170.08220	5.836	-67.554
170.08225	5.838	-67.569
170.08230	5.856	-67.551
170.08235	5.894	-67.688
170.08240	5.941	-67.917
170.08245	5.995	-67.874
170.08250	6.019	-67.978
170.08255	5.982	-67.984
170.08260	5.947	-67.923
170.08265	5.889	-67.889
170.08270	5.851	-67.899
170.08275	5.848	-67.896
170.08280	5.849	-67.896
170.08285	5.858	-67.868
170.08290	5.856	-67.908
170.08295	5.864	-67.850
170.08300	5.897	-66.870
170.08305	5.940	-67.328
170.08310	5.984	-67.490
170.08315	6.029	-67.578
170.08320	6.012	-67.578
170.08325	5.962	-67.593
170.08330	5.915	-67.490
170.08335	5.867	-67.453
170.08340	5.848	-67.358
170.08345	5.853	-67.374
170.08350	5.860	-67.319
170.08355	5.858	-67.294
170.08360	5.856	-67.267
170.08365	5.871	-67.075
170.08370	5.907	-66.696
170.08375	5.952	-67.075
170.08380	6.006	-66.956
170.08385	6.029	-67.117
170.08390	5.985	-67.056
170.08395	5.930	-66.986
170.08400	5.874	-66.992
170.08405	5.826	-66.971
170.08410	5.828	-67.020
170.08415	5.836	-66.882
170.08420	5.834	-66.919
170.08425	5.840	-66.879
170.08430	5.846	-66.833
170.08435	5.884	-65.845
170.08440	5.928	-66.324
170.08445	5.971	-66.611
170.08450	6.028	-66.611
170.08455	6.017	-66.675
170.08460	5.975	-66.675
170.08465	5.930	-66.623
170.08470	5.875	-66.608
170.08475	5.850	-66.592
170.08480	5.849	-66.541
170.08485	5.859	-66.556
170.08490	5.872	-66.571
170.08495	5.883	-66.562
170.08500	5.899	-66.214
170.08505	5.934	-34.595
170.08510	5.975	-29.980
170.08515	6.026	-29.645
170.08520	6.062	-29.712
170.08525	6.021	-29.718
170.08530	5.975	-29.706
170.08535	5.906	-29.663
170.08540	5.848	-29.672
170.08545	5.843	-29.752
170.08550	5.846	-29.694
170.08555	5.852	-29.712
170.08560	5.854	-29.758
170.08565	5.853	-29.794
170.08570	5.886	-55.438
170.08575	5.917	-66.528
170.08580	5.966	-66.870
170.08585	6.022	-66.885
170.08590	6.005	-66.895
170.08595	5.960	-66.971
170.08600	5.908	-66.916
170.08605	5.848	-66.901
170.08610	5.833	-66.855
170.08615	5.841	-66.885
170.08620	5.842	-66.821
170.08625	5.848	-66.809
170.08630	5.843	-66.782
170.08635	5.847	-66.824
170.08640	5.884	-65.631
170.08645	5.931	-65.765
170.08650	5.972	-65.854
170.08655	6.015	-65.845
170.08660	5.998	-65.854
170.08665	5.959	-65.872
170.08670	5.923	-65.771
170.08675	5.889	-65.826
170.08680	5.875	-65.762
170.08685	5.879	-65.829
170.08690	5.875	-65.805
170.08695	5.859	-65.829
170.08700	5.870	-65.820
170.08705	5.898	-65.872
170.08710	5.920	-66.180
170.08715	5.974	-66.351
170.08720	6.016	-66.370
170.08725	6.012	-66.428
170.08730	5.984	-66.449
170.08735	5.942	-66.367
170.08740	5.892	-66.412
170.08745	5.857	-66.391
170.08750	5.859	-66.385
170.08755	5.860	-66.357
170.08760	5.859	-66.397
170.08765	5.860	-66.519
170.08770	5.867	-66.409
170.08775	5.903	-66.867
170.08780	5.947	-67.291
170.08785	6.009	-67.429
170.08790	6.055	-67.441
170.08795	6.016	-67.477
170.08800	5.981	-67.465
170.08805	5.923	-67.435
170.08810	5.871	-67.358
170.08815	5.874	-67.322
170.08820	5.874	-67.334
170.08825	5.875	-67.432
170.08830	5.874	-67.346
170.08835	5.883	-67.374
170.08840	5.904	-67.203
170.08845	5.934	-67.059
170.08850	5.980	-67.712
170.08855	6.020	-67.783
170.08860	6.026	-67.801
170.08865	5.986	-67.682
170.08870	5.943	-67.737
170.08875	5.888	-67.706
170.08880	5.843	-67.657
170.08885	5.840	-67.667
170.08890	5.850	-67.703
170.08895	5.850	-67.615
170.08900	5.926	-67.737
170.08905	5.930	-67.657
170.08910	5.947	-67.014
170.08915	5.990	-67.426
170.08920	5.971	-67.667
170.08925	6.025	-67.740
170.08930	5.998	-67.682
170.08935	5.961	-67.789
170.08940	5.911	-67.685
170.08945	5.854	-67.688
170.08950	5.855	-67.645
170.08955	5.850	-67.612
170.08960	5.852	-67.691
170.08965	5.850	-67.590
170.08970	5.846	-67.606
170.08975	5.866	-67.368
170.08980	5.904	-67.093
170.08985	5.964	-67.215
170.08990	6.028	-67.236
170.08995	6.046	-67.261
170.09000	6.009	-67.319
170.09005	5.956	-67.303
170.09010	5.888	-67.252
170.09015	5.838	-67.267
170.09020	5.843	-67.245
170.09025	5.842	-67.249
170.09030	5.845	-67.236
170.09035	5.845	-67.215
170.09040	5.851	-67.258
170.09045	5.883	-66.586
170.09050	5.923	-66.870
170.09055	5.978	-67.041
170.09060	6.031	-66.916
170.09065	6.009	-67.068
170.09070	5.976	-67.087
170.09075	5.931	-67.014
170.09080	5.885	-66.937
170.09085	5.869	-66.998
170.09090	5.868	-66.977
170.09095	5.869	-66.965
170.09100	5.867	-66.962
170.09105	5.869	-66.971
170.09110	5.886	-66.879
170.09115	5.920	-65.979
170.09120	5.961	-66.754
170.09125	6.010	-66.858
170.09130	6.035	-66.861
170.09135	6.004	-66.898
170.09140	5.950	-66.867
170.09145	5.893	-66.800
170.09150	5.843	-66.769
170.09155	5.839	-66.763
170.09160	5.836	-66.754
170.09165	5.845	-66.721
170.09170	5.851	-66.757
170.09175	5.852	-66.736
170.09180	5.888	-65.494
170.09185	5.928	-65.961
170.09190	5.983	-66.391
170.09195	6.046	-66.443
170.09200	6.037	-66.364
170.09205	6.001	-66.415
170.09210	5.945	-66.422
170.09215	5.887	-66.391
170.09220	5.863	-66.379
170.09225	5.856	-66.336
170.09230	5.858	-66.315
170.09235	5.860	-66.266
170.09240	5.868	-66.333
170.09245	5.891	-66.415
170.09250	5.934	-28.262
170.09255	5.990	-16.974
170.09260	6.041	-16.135
170.09265	6.078	-16.147
170.09270	6.022	-16.171
170.09275	5.960	-16.107
170.09280	5.900	-16.138
170.09285	5.826	-16.043
170.09290	5.844	-15.939
170.09295	5.852	-16.119
170.09300	5.852	-16.071
170.09305	5.855	-16.116
170.09310	5.847	-16.064
170.09315	5.866	-49.100
170.09320	5.907	-66.507
170.09325	5.963	-66.870
170.09330	6.026	-66.959
170.09335	6.025	-66.998
170.09340	5.986	-67.026
170.09345	5.923	-66.986
170.09350	5.867	-66.977
170.09355	5.843	-67.026
170.09360	5.857	-67.056
170.09365	5.864	-67.004
170.09370	5.857	-67.056
170.09375	5.851	-67.136
170.09380	5.852	-67.163
170.09385	5.894	-65.366
170.09390	5.951	-65.973
170.09395	6.015	-66.141
170.09400	6.059	-66.223
170.09405	6.019	-66.208
170.09410	5.970	-66.229
170.09415	5.903	-66.208
170.09420	5.841	-66.208
170.09425	5.839	-66.217
170.09430	5.841	-66.202
170.09435	5.844	-66.187
170.09440	5.830	-66.168
170.09445	5.831	-66.193
170.09450	5.849	-65.811
170.09455	5.900	-66.321
170.09460	5.970	-66.290
170.09465	6.034	-66.391
170.09470	6.053	-66.397
170.09475	6.002	-66.376
170.09480	5.955	-66.284
170.09485	5.897	-66.235
170.09490	5.858	-66.299
170.09495	5.871	-66.321
170.09500	5.873	-66.309
170.09505	5.868	-66.345
170.09510	5.880	-66.324
170.09515	5.878	-66.318
170.09520	5.916	-66.629
170.09525	5.966	-67.377
170.09530	6.011	-67.587
170.09535	6.061	-67.599
170.09540	6.033	-67.645
170.09545	5.986	-67.639
170.09550	5.930	-67.572
170.09555	5.875	-67.578
170.09560	5.878	-67.551
170.09565	5.881	-67.584
170.09570	5.884	-67.554
170.09575	5.879	-67.520
170.09580	5.867	-67.441
170.09585	5.891	-67.386
170.09590	5.927	-67.108
170.09595	5.973	-67.169
170.09600	6.032	-67.233
170.09605	6.045	-67.163
170.09610	6.012	-67.197
170.09615	5.976	-67.148
170.09620	5.928	-67.068
170.09625	5.895	-67.075
170.09630	5.892	-67.117
170.09635	5.893	-66.971
170.09640	5.892	-67.126
170.09645	5.892	-67.148
170.09650	5.897	-67.139
170.09655	5.936	-66.479
170.09660	5.982	-66.916
170.09665	6.031	-67.001
170.09670	6.077	-66.943
170.09675	6.047	-66.989
170.09680	5.996	-67.059
170.09685	5.941	-66.946
170.09690	5.881	-66.852
170.09695	5.864	-66.870
170.09700	5.859	-66.830
170.09705	5.876	-66.788
170.09710	5.890	-66.812
170.09715	5.898	-66.791
170.09720	5.920	-66.666
170.09725	5.943	-66.772
170.09730	5.980	-67.319
170.09735	6.034	-67.386
170.09740	6.052	-67.404
170.09745	6.023	-67.386
170.09750	5.978	-67.361
170.09755	5.921	-67.355
170.09760	5.863	-67.331
170.09765	5.863	-67.316
170.09770	5.870	-67.270
170.09775	5.866	-67.282
170.09780	5.876	-67.429
170.09785	5.875	-67.294
170.09790	5.905	-66.049
170.09795	5.951	-66.467
170.09800	6.012	-66.602
170.09805	6.072	-66.702
170.09810	6.055	-66.675
170.09815	6.008	-66.721
170.09820	5.956	-66.666
170.09825	5.894	-66.644
170.09830	5.883	-66.663
170.09835	5.891	-66.611
170.09840	5.888	-66.724
170.09845	5.891	-66.608
170.09850	5.900	-66.608
170.09855	5.907	-65.552
170.09860	5.942	-35.260
170.09865	6.001	-31.311
170.09870	6.058	-31.137
170.09875	6.101	-31.146
170.09880	6.063	-31.134
170.09885	6.007	-31.134
170.09890	5.938	-31.073
170.09895	5.874	-31.018
170.09900	5.877	-31.055
170.09905	5.872	-31.018
170.09910	5.871	-31.036
170.09915	5.869	-31.036
170.09920	5.864	-31.018
170.09925	5.899	-56.528
170.09930	5.945	-66.745
170.09935	6.002	-67.337
170.09940	6.065	-67.291
170.09945	6.052	-67.322
170.09950	6.009	-67.358
170.09955	5.957	-67.279
170.09960	5.897	-67.249
170.09965	5.882	-67.307
170.09970	5.885	-67.264
170.09975	5.892	-67.264
170.09980	5.888	-67.255
170.09985	5.886	-67.249
170.09990	5.892	-67.252
170.09995	5.935	-65.628
170.10000	5.983	-65.787
170.10005	6.037	-65.775
170.10010	6.083	-65.817
170.10015	6.034	-65.894
170.10020	5.980	-65.897
170.10025	5.925	-65.771
170.10030	5.867	-65.811
170.10035	5.873	-65.802
170.10040	5.881	-65.720
170.10045	5.880	-65.762
170.10050	5.878	-65.759
170.10055	5.873	-65.799
170.10060	5.892	-66.122
170.10065	5.935	-66.769
170.10070	5.992	-66.830
170.10075	6.054	-66.901
170.10080	6.065	-66.846
170.10085	6.024	-66.931
170.10090	5.978	-66.803
170.10095	5.927	-66.757
170.10100	5.892	-66.779
170.10105	5.896	-66.769
170.10110	5.892	-66.766
170.10115	5.889	-66.785
170.10120	5.889	-66.748
170.10125	5.894	-66.760
170.10130	5.932	-66.977
170.10135	5.969	-67.621
170.10140	6.015	-67.715
170.10145	6.057	-67.734
170.10150	6.023	-67.764
170.10155	5.975	-67.770
170.10160	5.926	-67.706
170.10165	5.867	-67.676
170.10170	5.852	-67.612
170.10175	5.855	-67.691
170.10180	5.852	-67.715
170.10185	5.850	-67.691
170.10190	5.855	-67.728
170.10195	5.874	-67.310
170.10200	5.909	-67.743
170.10205	5.969	-67.795
170.10210	6.031	-67.831
170.10215	6.046	-67.868
170.10220	6.007	-67.838
170.10225	5.954	-67.813
170.10230	5.892	-67.807
170.10235	5.858	-67.773
170.10240	5.873	-67.752
170.10245	5.880	-67.752
170.10250	5.885	-67.767
170.10255	5.893	-67.801
170.10260	5.890	-67.795
170.10265	5.918	-67.166
170.10270	5.961	-67.401
170.10275	6.010	-67.542
170.10280	6.063	-67.587
170.10285	6.045	-67.575
170.10290	5.995	-67.612
170.10295	5.943	-67.603
170.10300	5.883	-67.529
170.10305	5.866	-67.523
170.10310	5.872	-67.505
170.10315	5.872	-67.508
170.10320	5.880	-67.502
170.10325	5.883	-67.538
170.10330	5.902	-67.480
170.10335	5.936	-67.371
170.10340	5.982	-67.331
170.10345	6.042	-67.340
170.10350	6.080	-67.331
170.10355	6.044	-67.285
170.10360	5.996	-67.279
170.10365	5.935	-67.258
170.10370	5.883	-67.184
170.10375	5.885	-67.108
170.10380	5.887	-67.068
170.10385	5.892	-67.090
170.10390	5.892	-67.065
170.10395	5.891	-67.084
170.10400	5.927	-66.632
170.10405	5.971	-67.102
170.10410	6.023	-67.358
170.10415	6.090	-67.355
170.10420	6.074	-67.355
170.10425	6.030	-67.355
170.10430	5.974	-67.264
170.10435	5.913	-67.300
170.10440	5.898	-67.255
170.10445	5.908	-67.273
170.10450	5.910	-67.212
170.10455	5.917	-67.206
170.10460	5.909	-67.245
170.10465	5.912	-67.111
170.10470	5.948	-66.318
170.10475	5.996	-66.547
170.10480	6.048	-66.650
170.10485	6.081	-66.644
170.10490	6.045	-66.669
170.10495	5.992	-66.730
170.10500	5.940	-66.577
170.10505	5.893	-66.501
170.10510	5.890	-66.525
170.10515	5.898	-66.522
170.10520	5.894	-66.556
170.10525	5.885	-66.528
170.10530	5.887	-66.534
170.10535	5.916	-65.826
170.10540	5.967	-66.293
170.10545	6.023	-66.782
170.10550	6.087	-66.803
170.10555	6.067	-66.882
170.10560	6.012	-66.876
170.10565	5.950	-66.803
170.10570	5.895	-66.809
170.10575	5.878	-66.754
170.10580	5.888	-66.714
170.10585	5.894	-66.724
170.10590	5.894	-66.656
170.10595	5.896	-66.772
170.10600	5.904	-67.020
170.10605	5.942	-30.521
170.10610	5.986	-21.414
170.10615	6.046	-20.840
170.10620	6.091	-20.822
170.10625	6.060	-20.813
170.10630	6.022	-20.868
170.10635	5.966	-20.776
170.10640	5.911	-20.764
170.10645	5.901	-20.703
170.10650	5.900	-20.755
170.10655	5.896	-20.721
170.10660	5.892	-20.786
170.10665	5.904	-20.786
170.10670	5.942	-51.782
170.10675	5.978	-66.534
170.10680	6.036	-67.233
170.10685	6.087	-67.334
170.10690	6.068	-67.337
170.10695	6.030	-67.365
170.10700	5.978	-67.255
170.10705	5.917	-67.322
170.10710	5.885	-67.337
170.10715	5.883	-67.349
170.10720	5.881	-67.404
170.10725	5.888	-67.346
170.10730	5.890	-67.383
170.10735	5.906	-67.383
170.10740	5.944	-65.433
170.10745	5.980	-65.744
170.10750	6.030	-65.857
170.10755	6.068	-65.878
170.10760	6.022	-65.878
170.10765	5.986	-65.927
170.10770	5.949	-65.747
170.10775	5.905	-65.793
170.10780	5.912	-65.771
170.10785	5.931	-65.836
170.10790	5.930	-65.793
170.10795	5.931	-65.860
170.10800	5.928	-65.860
170.10805	5.956	-65.994
170.10810	5.999	-66.711
170.10815	6.042	-67.029
170.10820	6.092	-67.099
170.10825	6.088	-67.084
170.10830	6.037	-67.120
170.10835	5.978	-67.032
170.10840	5.931	-67.026
170.10845	5.899	-67.047
170.10850	5.907	-67.056
170.10855	5.915	-67.032
170.10860	5.913	-67.014
170.10865	5.910	-67.108
170.10870	5.911	-67.078
170.10875	5.943	-67.184
170.10880	5.997	-67.148
170.10885	6.046	-67.142
170.10890	6.096	-67.148
170.10895	6.069	-67.148
170.10900	6.026	-67.218
170.10905	5.987	-67.133
170.10910	5.933	-67.117
170.10915	5.930	-67.081
170.10920	5.933	-67.102
170.10925	5.927	-67.181
170.10930	5.933	-67.117
170.10935	5.934	-67.136
170.10940	5.955	-67.072
170.10945	5.991	-67.267
170.10950	6.035	-67.578
170.10955	6.092	-67.599
170.10960	6.096	-67.639
170.10965	6.055	-67.673
170.10970	6.001	-67.599
170.10975	5.945	-67.590
170.10980	5.900	-67.581
170.10985	5.904	-67.560
170.10990	5.905	-67.563
170.10995	5.901	-67.615
170.11000	5.898	-67.627
170.11005	5.895	-67.563
170.11010	5.918	-66.946
170.11015	5.957	-67.538
170.11020	6.022	-67.795
170.11025	6.082	-67.734
170.11030	6.058	-67.770
170.11035	6.030	-67.831
170.11040	5.977	-67.755
170.11045	5.922	-67.758
170.11050	5.922	-67.709
170.11055	5.933	-67.709
170.11060	5.938	-67.676
170.11065	5.936	-67.645
170.11070	5.924	-67.664
170.11075	5.939	-67.416
170.11080	5.980	-66.434
170.11085	6.038	-67.255
170.11090	6.096	-67.368
170.11095	6.109	-67.395
170.11100	6.066	-67.352
170.11105	6.013	-67.383
170.11110	5.948	-67.346
170.11115	5.907	-67.218
170.11120	5.906	-67.307
170.11125	5.901	-67.233
170.11130	5.912	-67.288
170.11135	5.910	-67.249
170.11140	5.915	-67.282
170.11145	5.962	-66.089
170.11150	6.008	-66.425
170.11155	6.062	-66.577
170.11160	6.119	-66.559
170.11165	6.091	-66.599
170.11170	6.050	-66.678
170.11175	6.001	-66.605
170.11180	5.954	-66.608
170.11185	5.932	-66.550
170.11190	5.943	-66.559
170.11195	5.951	-66.559
170.11200	5.943	-66.559
170.11205	5.949	-66.550
170.11210	5.956	-66.489
170.11215	5.984	-65.076
170.11220	6.027	-65.283
170.11225	6.075	-65.265
170.11230	6.093	-65.463
170.11235	6.060	-65.347
170.11240	6.019	-65.320
170.11245	5.976	-65.253
170.11250	5.940	-65.237
