"Time"	"9 10Vm+hr"	"4 Im"
51.25825	-56.908	4.028
51.25831	-56.564	4.042
51.25835	-56.595	4.036
51.25840	-56.686	4.040
51.25845	-56.763	4.039
51.25851	-56.610	4.039
51.25856	-56.793	4.047
51.25860	-56.488	4.048
51.25865	-56.610	4.044
51.25870	-56.702	4.039
51.25876	-56.900	4.031
51.25880	-56.534	4.030
51.25885	-56.549	4.026
51.25890	-56.717	4.022
51.25896	-56.931	4.016
51.25900	-56.641	4.023
51.25905	-56.526	4.018
51.25910	-56.496	4.021
51.25916	-56.633	4.024
51.25920	-56.511	4.019
51.25925	-56.931	4.035
51.25930	-56.541	4.039
51.25935	-56.442	4.043
51.25941	-56.602	4.045
51.25945	-56.992	4.044
51.25950	-56.755	4.032
51.25955	-56.648	4.035
51.25961	-56.717	4.030
51.25965	-57.076	4.024
51.25970	-56.786	4.026
51.25975	-56.969	4.023
51.25981	-56.770	4.021
51.25985	-56.862	4.026
51.25990	-56.656	4.028
51.25995	-56.648	4.040
51.26001	-56.625	4.050
51.26005	-56.938	4.043
51.26010	-56.717	4.032
51.26015	-56.511	4.028
51.26020	-56.679	4.025
51.26026	-56.900	4.035
51.26030	-56.923	4.037
51.26035	-56.992	4.042
51.26040	-56.786	4.038
51.26046	-57.076	4.032
51.26050	-56.847	4.040
51.26055	-56.709	4.052
51.26060	-56.641	4.050
51.26066	-56.953	4.052
51.26070	-56.953	4.042
51.26075	-57.220	4.035
51.26080	-57.091	4.018
51.26085	-56.610	4.007
51.26091	-56.541	3.998
51.26095	-56.534	4.011
51.26100	-56.503	4.016
51.26105	-57.640	4.026
51.26111	-56.992	4.033
51.26115	-57.030	4.034
51.26120	-56.931	4.025
51.26125	-56.656	4.030
51.26131	-56.580	4.024
51.26135	-57.022	4.017
51.26140	-56.908	4.009
51.26145	-56.808	4.021
51.26151	-56.694	4.018
51.26155	-56.580	4.033
51.26160	-56.580	4.023
51.26165	-56.877	4.029
51.26170	-56.740	4.030
51.26176	-56.770	4.037
51.26180	-56.709	4.042
51.26185	-56.625	4.046
51.26190	-56.602	4.040
51.26196	-57.068	4.037
51.26200	-57.076	4.026
51.26205	-56.938	4.027
51.26210	-56.885	4.024
51.26216	-57.091	4.022
51.26220	-57.007	4.021
51.26225	-57.426	4.034
51.26230	-57.381	4.019
51.26235	-56.709	4.029
51.26241	-56.770	4.022
51.26245	-57.076	4.023
51.26250	-57.114	4.023
51.26255	-57.175	4.037
51.26261	-57.159	4.027
51.26265	-57.060	4.022
51.26270	-57.060	4.013
51.26275	-57.137	4.019
51.26281	-57.167	4.018
51.26285	-56.877	4.043
51.26290	-56.953	4.040
51.26295	-57.388	4.031
51.26301	-57.404	3.994
51.26305	-57.190	3.993
51.26310	-57.152	3.981
51.26315	-57.259	3.996
51.26320	-57.289	4.036
51.26326	-57.137	4.047
51.26330	-57.152	4.049
51.26335	-57.266	4.048
51.26340	-57.106	4.029
51.26346	-56.870	4.035
51.26350	-56.824	4.028
51.26355	-56.786	4.040
51.26360	-56.755	4.032
51.26366	-57.266	4.033
51.26370	-57.327	4.028
51.26375	-56.801	4.035
51.26380	-56.801	4.047
51.26386	-57.266	4.055
51.26391	-57.327	4.052
51.26395	-56.992	4.049
51.26400	-56.915	4.036
51.26405	-57.411	4.033
51.26411	-57.510	4.026
51.26415	-57.114	4.039
51.26420	-57.030	4.028
51.26425	-56.732	4.032
51.26431	-56.694	4.027
51.26435	-56.923	4.017
51.26440	-56.938	4.014
51.26445	-56.961	4.018
51.26451	-56.946	4.016
51.26455	-57.121	4.028
51.26460	-57.167	4.016
51.26465	-56.862	4.025
51.26470	-56.908	4.023
51.26476	-57.198	4.027
51.26480	-57.304	4.024
51.26485	-56.908	4.024
51.26490	-56.862	4.017
51.26496	-56.786	4.021
51.26500	-56.808	4.015
51.26505	-57.137	4.018
51.26510	-57.198	4.009
51.26516	-57.068	4.012
51.26520	-57.175	4.016
51.26525	-56.786	4.029
51.26530	-56.725	4.036
51.26536	-56.824	4.037
51.26541	-56.923	4.031
51.26545	-56.717	4.032
51.26550	-56.801	4.029
51.26555	-57.007	4.028
51.26561	-57.091	4.031
51.26565	-56.717	4.035
51.26570	-56.694	4.039
51.26575	-56.847	4.044
51.26581	-57.014	4.041
51.26585	-57.053	4.037
51.26590	-57.251	4.029
51.26595	-57.037	4.024
51.26601	-56.984	4.024
51.26605	-56.671	4.007
51.26610	-56.557	4.007
51.26615	-56.541	4.014
51.26620	-56.686	4.005
51.26626	-56.877	4.028
51.26630	-57.083	4.017
51.26635	-56.984	4.010
51.26640	-57.037	4.010
51.26646	-57.114	4.007
51.26650	-57.281	4.014
51.26655	-57.053	4.016
51.26660	-57.106	4.007
51.26666	-56.900	4.003
51.26670	-56.839	3.996
51.26675	-56.870	3.986
51.26680	-56.770	3.994
51.26686	-56.633	3.998
51.26690	-56.664	4.002
51.26695	-56.877	4.027
51.26700	-57.327	4.031
51.26705	-57.152	4.040
51.26711	-56.984	4.037
51.26715	-56.992	4.026
51.26720	-56.984	4.020
51.26725	-56.961	4.018
51.26731	-56.999	4.023
51.26735	-56.831	4.025
51.26740	-57.014	4.027
51.26745	-56.992	4.016
51.26751	-57.243	4.015
51.26755	-57.098	4.008
51.26760	-57.022	3.995
51.26765	-56.938	3.998
51.26770	-57.198	4.003
51.26776	-56.976	3.992
51.26780	-56.870	4.003
51.26785	-56.801	3.994
51.26790	-56.770	3.990
51.26796	-56.892	3.995
51.26800	-57.304	3.996
51.26805	-57.205	4.007
51.26810	-57.304	4.009
51.26816	-57.182	4.014
51.26820	-57.190	4.022
51.26825	-57.022	4.015
51.26830	-56.892	4.020
51.26836	-56.740	4.013
51.26840	-57.152	4.002
51.26845	-57.014	3.995
51.26850	-56.931	3.993
51.26855	-56.900	3.994
51.26861	-57.060	3.994
51.26865	-56.892	3.990
51.26870	-56.686	4.001
51.26875	-56.717	3.996
51.26881	-57.404	3.998
51.26885	-57.205	4.002
51.26890	-56.854	4.001
51.26895	-56.778	4.001
51.26901	-56.778	4.020
51.26905	-56.725	4.023
51.26910	-56.999	4.036
51.26915	-56.892	4.087
51.26920	-57.182	4.075
51.26926	-57.114	4.073
51.26930	-56.938	4.072
51.26935	-56.854	4.045
51.26940	-57.060	4.011
51.26946	-57.106	4.007
51.26950	-57.106	4.018
51.26955	-57.121	4.009
51.26960	-57.182	4.009
51.26966	-57.121	4.001
51.26970	-57.411	4.003
51.26975	-57.350	3.993
51.26980	-57.083	4.009
51.26986	-56.953	4.003
51.26990	-56.854	4.011
51.26995	-56.915	4.012
51.27000	-56.931	4.006
51.27005	-56.923	4.002
51.27011	-56.915	4.000
51.27015	-56.923	3.999
51.27020	-57.022	4.010
51.27025	-57.045	4.011
51.27031	-56.824	4.017
51.27035	-56.740	4.007
51.27040	-57.137	4.007
51.27045	-57.167	3.992
51.27051	-57.449	3.999
51.27055	-57.442	3.996
51.27060	-57.030	4.006
51.27065	-56.938	4.001
51.27071	-56.793	3.993
51.27076	-56.793	3.980
51.27080	-57.152	3.986
51.27085	-57.098	3.974
51.27090	-57.137	4.002
51.27096	-57.121	4.015
51.27100	-57.358	4.025
51.27105	-57.426	4.021
51.27110	-57.251	4.033
51.27116	-57.243	4.011
51.27120	-57.022	4.019
51.27125	-56.992	4.016
51.27130	-57.266	4.015
51.27136	-57.320	4.017
51.27140	-57.602	4.028
51.27145	-57.663	4.023
51.27150	-57.243	4.026
51.27155	-57.167	4.018
51.27161	-56.664	4.013
51.27165	-56.618	4.012
51.27170	-57.472	4.022
51.27175	-57.594	4.024
51.27181	-56.892	4.025
51.27185	-57.007	4.016
51.27190	-56.976	4.016
51.27195	-56.976	4.009
51.27201	-56.854	4.007
51.27205	-56.870	4.008
51.27210	-57.404	4.011
51.27215	-57.480	4.007
51.27221	-57.236	4.025
51.27225	-57.159	4.007
51.27230	-56.915	4.016
51.27235	-56.908	4.016
51.27240	-57.411	4.028
51.27246	-57.571	4.032
51.27250	-57.526	4.037
51.27255	-57.533	4.022
51.27260	-57.243	4.020
51.27266	-57.243	4.019
51.27270	-57.159	4.018
51.27275	-57.281	4.017
51.27280	-57.129	4.010
51.27286	-57.167	4.000
51.27290	-57.167	4.002
51.27295	-57.220	3.995
51.27300	-57.098	3.999
51.27305	-56.992	3.989
51.27311	-56.808	3.988
51.27315	-56.870	3.981
51.27320	-56.816	3.982
51.27325	-56.854	3.998
51.27331	-57.266	4.015
51.27335	-57.335	4.013
51.27340	-57.076	4.025
51.27345	-57.068	4.006
51.27351	-57.129	3.998
51.27355	-57.266	4.006
51.27360	-57.068	3.994
51.27365	-57.106	4.003
51.27371	-57.251	4.008
51.27375	-57.396	4.001
51.27380	-56.976	4.005
51.27385	-56.976	4.005
51.27390	-57.159	4.009
51.27396	-57.419	4.005
51.27400	-57.426	4.014
51.27405	-57.495	4.012
51.27410	-57.053	4.011
51.27416	-56.847	4.007
51.27420	-57.159	4.007
51.27425	-57.457	3.998
51.27430	-57.304	4.005
51.27436	-57.266	4.002
51.27440	-57.091	4.006
51.27445	-57.068	4.011
51.27450	-57.083	4.004
51.27455	-57.251	4.001
51.27461	-57.076	3.999
51.27465	-57.205	4.000
51.27470	-57.014	4.003
51.27475	-57.030	4.015
51.27481	-56.847	4.019
51.27485	-56.839	4.018
51.27490	-56.854	4.012
51.27495	-56.862	4.003
51.27501	-57.053	3.998
51.27505	-57.320	3.999
51.27510	-57.198	3.990
51.27515	-57.045	3.990
51.27521	-57.014	3.978
51.27525	-56.976	3.977
51.27530	-57.213	3.984
51.27535	-57.709	3.971
51.27540	-57.419	3.981
51.27546	-57.228	3.983
51.27550	-57.068	3.977
51.27555	-57.060	3.992
51.27560	-56.931	3.990
51.27566	-56.969	3.996
51.27570	-57.129	3.995
51.27575	-57.671	3.998
51.27580	-57.419	4.000
51.27586	-57.060	4.002
51.27590	-57.014	4.011
51.27595	-57.091	4.020
51.27600	-57.213	4.017
51.27605	-57.587	4.016
51.27611	-57.510	3.997
51.27615	-57.381	3.992
51.27620	-57.281	3.984
51.27625	-57.396	3.986
51.27631	-57.419	3.993
51.27635	-57.289	3.998
51.27640	-57.274	3.994
51.27645	-57.037	3.999
51.27651	-57.152	4.000
51.27655	-57.571	4.001
51.27660	-57.434	4.003
51.27665	-57.411	4.003
51.27671	-57.343	4.001
51.27675	-57.045	4.005
51.27680	-57.083	3.999
51.27685	-57.816	4.001
51.27690	-57.594	4.052
51.27696	-57.053	4.058
51.27700	-57.060	4.058
51.27705	-56.740	4.078
51.27710	-56.702	4.038
51.27716	-57.182	3.998
51.27720	-57.114	3.995
51.27725	-57.030	3.995
51.27730	-56.999	3.994
51.27736	-57.358	3.997
51.27740	-57.365	3.987
51.27745	-57.358	3.982
51.27750	-57.335	3.981
51.27756	-57.472	3.991
51.27761	-57.388	3.996
51.27765	-57.289	4.012
51.27770	-57.343	4.020
51.27775	-56.976	4.015
51.27781	-57.022	4.003
51.27785	-57.671	3.999
51.27790	-57.755	3.995
51.27795	-57.724	4.006
51.27801	-57.762	4.018
51.27805	-57.243	4.018
51.27810	-57.129	4.008
51.27815	-57.159	4.013
51.27821	-57.106	4.003
51.27825	-57.144	4.014
51.27830	-57.152	4.004
51.27835	-57.541	4.014
51.27840	-57.526	4.001
51.27846	-57.739	4.001
51.27850	-57.816	3.980
51.27855	-56.801	3.982
51.27860	-56.625	3.959
51.27866	-57.465	3.975
51.27870	-57.503	3.989
51.27875	-57.251	3.990
51.27880	-57.159	3.999
51.27886	-56.938	4.007
51.27890	-56.984	3.996
51.27895	-57.106	4.002
51.27900	-57.106	3.996
51.27906	-57.297	3.991
51.27910	-57.358	3.982
51.27915	-57.503	3.988
51.27920	-57.472	3.983
51.27925	-57.213	3.995
51.27931	-57.190	3.992
51.27935	-56.908	3.999
51.27940	-56.900	3.988
51.27945	-57.220	3.990
51.27951	-57.243	3.976
51.27955	-57.266	3.982
51.27960	-57.289	3.986
51.27965	-57.121	3.978
51.27971	-57.152	3.985
51.27975	-57.678	3.992
51.27980	-57.602	3.980
51.27985	-57.198	3.997
51.27990	-57.152	3.989
51.27996	-56.908	4.006
51.28000	-56.877	3.988
51.28005	-57.220	3.995
51.28010	-57.304	3.985
51.28016	-57.137	3.982
51.28020	-57.228	3.989
51.28025	-57.297	3.994
51.28030	-57.327	3.990
51.28036	-57.289	3.991
51.28040	-57.289	3.983
51.28045	-57.465	3.981
51.28050	-57.526	3.986
51.28056	-57.259	3.988
51.28060	-57.213	3.995
51.28065	-57.274	4.008
51.28070	-57.243	3.998
51.28075	-57.129	4.003
51.28081	-57.152	3.998
51.28085	-57.091	3.998
51.28090	-57.129	3.994
51.28095	-56.976	3.993
51.28101	-56.885	3.994
51.28105	-56.786	4.005
51.28110	-56.709	4.005
51.28115	-57.159	4.020
51.28121	-57.304	4.011
51.28125	-57.228	4.002
51.28130	-57.503	3.994
51.28135	-57.129	3.973
51.28140	-57.129	3.974
51.28146	-57.274	3.975
51.28150	-57.556	3.970
51.28155	-57.381	4.000
51.28160	-57.625	3.994
51.28166	-57.343	3.995
51.28170	-57.388	3.992
51.28175	-57.213	3.987
51.28180	-57.068	3.986
51.28186	-57.175	3.995
51.28190	-57.442	3.992
51.28195	-57.014	3.981
51.28200	-56.992	3.969
51.28206	-57.365	3.968
51.28210	-57.579	3.968
51.28215	-57.205	3.981
51.28220	-56.992	3.989
51.28225	-57.457	3.997
51.28231	-57.915	4.004
51.28235	-57.587	4.006
51.28240	-57.571	3.995
51.28245	-57.297	3.983
51.28251	-57.259	3.975
51.28255	-57.129	3.974
51.28260	-57.213	3.976
51.28265	-57.198	3.994
51.28271	-57.549	4.004
51.28275	-57.343	4.004
51.28280	-57.198	4.003
51.28285	-57.304	3.999
51.28291	-57.457	3.989
51.28296	-57.182	3.989
51.28300	-57.182	3.991
51.28305	-57.259	3.987
51.28310	-57.579	3.993
51.28316	-57.320	3.987
51.28320	-57.236	3.990
51.28325	-57.335	3.991
51.28330	-57.205	3.995
51.28336	-57.281	3.990
51.28340	-57.510	3.992
51.28345	-57.350	3.982
51.28350	-57.350	3.979
51.28356	-57.251	3.982
51.28360	-57.266	3.982
51.28365	-57.182	3.988
51.28370	-57.259	3.996
51.28375	-57.213	4.001
51.28381	-57.358	4.003
51.28385	-57.304	3.994
51.28390	-57.327	3.993
51.28395	-57.243	3.979
51.28401	-57.426	3.968
51.28405	-57.327	3.973
51.28410	-57.320	3.969
51.28415	-57.243	3.967
51.28421	-57.121	3.981
51.28425	-57.220	3.982
51.28430	-57.381	3.990
51.28435	-57.281	3.980
51.28441	-57.350	3.980
51.28445	-57.266	3.976
51.28450	-57.823	3.981
51.28455	-57.739	3.982
51.28460	-57.411	3.986
51.28466	-57.289	4.042
51.28470	-57.030	4.047
51.28475	-57.083	4.047
51.28480	-57.594	4.055
51.28486	-57.655	4.034
51.28490	-57.709	3.992
51.28495	-57.655	3.991
51.28500	-57.755	3.994
51.28506	-57.663	3.990
51.28510	-57.457	3.987
51.28515	-57.388	3.979
51.28520	-57.854	3.984
51.28525	-57.716	3.982
51.28531	-57.838	3.992
51.28535	-57.846	3.996
51.28540	-57.701	3.997
51.28545	-57.808	3.986
51.28551	-57.396	3.988
51.28555	-57.411	3.976
51.28560	-57.693	3.984
51.28565	-57.648	3.985
51.28571	-57.770	3.990
51.28575	-57.800	3.995
51.28580	-56.976	4.006
51.28585	-57.037	4.002
51.28591	-57.510	4.007
51.28595	-57.472	3.991
51.28600	-57.388	3.976
51.28605	-57.343	3.961
51.28610	-57.304	3.972
51.28616	-57.190	3.969
51.28620	-57.747	3.983
51.28625	-57.770	3.978
51.28630	-57.739	3.973
51.28636	-57.762	3.962
51.28640	-57.571	3.960
51.28645	-57.549	3.963
51.28650	-57.472	3.984
51.28656	-57.350	3.983
51.28660	-57.495	3.992
51.28665	-57.503	3.979
51.28670	-56.885	3.966
51.28675	-56.854	3.968
51.28681	-57.518	3.975
51.28685	-57.617	3.975
51.28690	-57.419	3.991
51.28695	-57.388	3.978
51.28701	-57.236	3.984
51.28705	-57.213	3.974
51.28710	-57.762	3.977
51.28715	-57.777	3.970
51.28721	-57.365	3.966
51.28725	-57.350	3.961
51.28730	-57.297	3.978
51.28735	-57.243	3.975
51.28741	-57.411	3.968
51.28745	-57.442	3.978
51.28750	-57.808	3.973
51.28755	-57.938	3.961
51.28760	-57.617	3.972
51.28766	-57.556	3.962
51.28770	-57.655	3.955
51.28775	-57.701	3.961
51.28780	-57.358	3.982
51.28786	-57.404	3.967
51.28790	-57.434	3.984
51.28795	-57.449	3.970
51.28800	-57.358	3.967
51.28806	-57.358	3.967
51.28810	-58.022	3.973
51.28815	-58.083	3.971
51.28820	-57.487	3.975
51.28825	-57.381	3.977
51.28831	-57.579	3.982
51.28835	-57.655	3.972
51.28840	-57.587	3.970
51.28845	-57.564	3.966
51.28851	-57.663	3.969
51.28855	-57.838	3.977
51.28860	-57.442	3.980
51.28865	-57.442	3.966
51.28871	-57.152	3.969
51.28875	-57.137	3.962
51.28880	-57.083	3.971
51.28885	-57.030	3.976
51.28891	-57.243	3.994
51.28895	-57.365	3.984
51.28900	-57.190	3.989
51.28905	-57.213	3.983
51.28910	-57.343	3.967
51.28916	-57.419	3.969
51.28920	-57.503	3.968
51.28925	-57.503	3.957
51.28930	-57.426	3.983
51.28936	-57.419	3.982
51.28940	-57.335	3.987
51.28945	-57.510	3.993
51.28950	-57.343	3.977
51.28956	-57.350	3.978
51.28960	-57.381	3.978
51.28965	-57.617	3.976
51.28970	-57.480	3.978
51.28976	-57.671	3.979
51.28981	-57.236	3.978
51.28985	-57.236	3.970
51.28990	-57.358	3.966
51.28995	-57.533	3.959
51.29001	-57.472	3.964
51.29005	-57.587	3.966
51.29010	-57.335	3.983
51.29015	-57.045	3.986
51.29021	-57.350	3.987
51.29025	-57.541	3.990
51.29030	-57.205	3.981
51.29035	-57.167	3.971
51.29041	-57.198	3.967
51.29045	-57.457	3.961
51.29050	-57.373	3.973
51.29055	-57.487	3.984
51.29060	-57.182	3.971
51.29066	-57.190	3.975
51.29070	-57.259	3.969
51.29075	-57.587	3.962
51.29080	-57.381	3.950
51.29086	-57.571	3.951
51.29090	-57.426	3.954
51.29095	-57.327	3.956
51.29100	-57.281	3.973
51.29106	-57.289	3.983
51.29110	-57.213	3.977
51.29115	-57.533	3.973
51.29120	-57.495	3.965
51.29126	-57.190	3.969
51.29130	-57.190	3.964
51.29135	-57.655	3.970
51.29140	-57.602	3.966
51.29145	-57.587	3.967
51.29151	-57.541	3.960
51.29155	-57.602	3.957
51.29160	-57.396	3.944
51.29165	-57.465	3.950
51.29171	-57.396	3.952
51.29175	-57.350	3.963
51.29180	-57.358	3.975
51.29185	-57.045	3.982
51.29191	-57.213	3.970
51.29195	-58.220	3.963
51.29200	-57.877	3.955
51.29205	-56.976	3.954
51.29210	-56.999	3.961
51.29216	-57.564	3.976
51.29220	-57.373	3.967
51.29225	-57.182	3.975
51.29230	-57.159	3.962
51.29236	-57.190	3.956
51.29240	-57.068	4.012
51.29245	-57.121	4.022
51.29250	-57.060	4.015
51.29256	-57.457	4.018
51.29260	-57.335	4.004
51.29265	-57.487	3.967
51.29270	-57.426	3.976
51.29276	-57.648	3.987
51.29280	-57.480	3.974
51.29285	-57.129	3.969
51.29290	-57.144	3.953
51.29295	-57.533	3.950
51.29301	-57.495	3.967
51.29305	-57.243	3.980
51.29310	-57.198	3.970
51.29315	-57.320	3.977
51.29321	-57.381	3.960
51.29325	-57.510	3.958
51.29330	-57.487	3.963
51.29335	-57.114	3.976
51.29341	-57.106	3.969
51.29345	-57.205	3.966
51.29350	-57.213	3.966
51.29355	-57.442	3.967
51.29360	-57.426	3.972
51.29366	-57.648	3.982
51.29370	-57.709	3.976
51.29375	-57.533	3.974
51.29380	-57.571	3.967
51.29386	-57.365	3.975
51.29390	-57.411	3.959
51.29395	-57.480	3.961
51.29400	-57.526	3.947
51.29406	-57.289	3.947
51.29410	-57.343	3.943
51.29415	-57.343	3.968
51.29420	-57.327	3.960
51.29426	-57.007	3.970
51.29430	-56.938	3.962
51.29435	-57.205	3.952
51.29440	-57.243	3.942
51.29445	-57.472	3.948
51.29451	-57.510	3.942
51.29455	-57.098	3.957
51.29460	-57.068	3.957
51.29465	-57.190	3.962
51.29471	-57.274	3.961
51.29475	-57.533	3.965
51.29480	-57.541	3.963
51.29485	-57.152	3.971
51.29491	-57.137	3.974
51.29495	-57.449	3.976
51.29500	-57.549	3.971
51.29505	-57.373	3.972
51.29511	-57.373	3.966
51.29516	-57.289	3.962
51.29520	-57.373	3.956
51.29525	-57.594	3.968
51.29530	-57.625	3.963
51.29536	-57.289	3.970
51.29540	-57.335	3.963
51.29545	-57.739	3.966
51.29550	-57.785	3.951
51.29556	-57.663	3.964
51.29560	-57.716	3.952
51.29565	-57.259	3.965
51.29570	-57.281	3.965
51.29576	-57.213	3.963
51.29580	-57.220	3.962
51.29585	-57.243	3.966
51.29590	-57.343	3.969
51.29595	-57.014	3.975
51.29601	-57.037	3.980
51.29605	-56.847	3.981
51.29610	-56.870	3.971
51.29615	-56.976	3.970
51.29621	-57.083	3.962
51.29625	-56.885	3.963
51.29630	-56.824	3.949
51.29635	-56.694	3.951
51.29641	-56.755	3.950
51.29645	-56.618	3.957
51.29650	-56.641	3.963
51.29655	-56.885	3.970
51.29661	-57.022	3.970
51.29666	-57.114	3.977
51.29670	-57.205	3.977
51.29675	-57.220	3.976
51.29680	-57.259	3.964
51.29686	-56.847	3.956
51.29690	-56.801	3.954
51.29695	-56.824	3.963
51.29700	-56.892	3.964
51.29706	-56.763	3.979
51.29710	-56.725	3.976
51.29715	-56.747	3.969
51.29720	-56.755	3.957
51.29726	-56.633	3.950
51.29730	-56.725	3.944
51.29735	-56.877	3.942
51.29740	-57.129	3.945
51.29745	-56.694	3.949
51.29751	-56.610	3.952
51.29755	-56.564	3.954
51.29760	-56.610	3.952
51.29765	-56.671	3.960
51.29771	-56.816	3.953
51.29775	-56.671	3.957
51.29780	-56.870	3.954
51.29785	-56.763	3.950
51.29791	-56.793	3.951
51.29795	-56.679	3.952
51.29800	-56.786	3.952
51.29805	-56.610	3.951
51.29811	-56.747	3.950
51.29815	-56.656	3.943
51.29820	-56.976	3.941
51.29825	-56.717	3.937
51.29830	-56.870	3.939
51.29836	-56.717	3.946
51.29840	-57.037	3.952
51.29845	-56.854	3.946
51.29850	-57.022	3.950
51.29856	-56.969	3.933
51.29860	-57.274	3.935
51.29865	-56.892	3.941
51.29870	-56.717	3.935
51.29876	-56.786	3.953
51.29880	-57.457	3.950
51.29885	-57.030	3.948
51.29890	-56.610	3.951
51.29895	-56.709	3.941
51.29901	-56.892	3.947
51.29905	-56.839	3.944
51.29910	-57.030	3.947
51.29915	-56.938	3.948
51.29921	-56.992	3.954
51.29925	-56.854	3.948
51.29930	-57.060	3.955
51.29935	-57.053	3.955
51.29941	-57.121	3.952
51.29945	-57.022	3.950
51.29950	-56.999	3.945
51.29955	-56.999	3.946
51.29961	-57.190	3.942
51.29965	-57.175	3.937
51.29970	-57.159	3.936
51.29975	-57.243	3.935
51.29980	-57.190	3.941
51.29986	-57.068	3.942
51.29990	-57.327	3.956
51.29995	-57.297	3.950
51.30000	-57.816	3.952
51.30006	-57.869	3.953
51.30010	-57.426	3.953
51.30015	-57.358	4.006
51.30020	-57.762	4.021
51.30026	-57.655	4.008
51.30030	-57.632	4.011
51.30035	-57.610	3.994
51.30040	-57.976	3.960
51.30045	-57.945	3.956
51.30051	-57.938	3.964
51.30055	-57.915	3.965
51.30060	-58.014	3.951
51.30065	-57.915	3.926
51.30071	-57.831	3.923
51.30075	-57.724	3.912
51.30080	-57.343	3.916
51.30085	-57.304	3.930
51.30091	-57.411	3.935
51.30095	-57.556	3.931
51.30100	-57.739	3.948
51.30105	-57.747	3.943
51.30111	-57.449	3.962
51.30115	-57.457	3.966
51.30120	-57.663	3.967
51.30125	-57.724	3.958
51.30130	-57.533	3.949
51.30136	-57.533	3.931
51.30140	-57.907	3.934
51.30145	-57.930	3.928
51.30150	-57.541	3.939
51.30156	-57.564	3.936
51.30160	-57.365	3.952
51.30165	-57.327	3.955
51.30170	-57.320	3.955
51.30176	-57.312	3.949
51.30180	-57.816	3.943
51.30185	-57.892	3.925
51.30190	-57.510	3.940
51.30196	-57.426	3.934
51.30201	-57.320	3.939
51.30205	-57.312	3.944
51.30210	-57.533	3.951
51.30215	-57.487	3.943
51.30221	-57.709	3.953
51.30225	-57.777	3.946
51.30230	-57.457	3.950
51.30235	-57.480	3.950
51.30241	-57.541	3.948
51.30245	-57.571	3.950
51.30250	-57.350	3.948
51.30255	-57.388	3.953
51.30261	-57.526	3.959
51.30265	-57.579	3.953
51.30270	-57.877	3.948
51.30275	-57.899	3.934
51.30280	-57.289	3.945
51.30286	-57.259	3.940
51.30290	-56.938	3.949
51.30295	-56.976	3.941
51.30300	-57.526	3.933
51.30306	-57.533	3.923
51.30310	-57.419	3.928
51.30315	-57.388	3.927
51.30320	-57.686	3.943
51.30326	-57.709	3.934
51.30330	-57.228	3.942
51.30335	-57.167	3.936
51.30340	-57.381	3.934
51.30346	-57.419	3.937
51.30350	-57.472	3.949
51.30355	-57.571	3.952
51.30360	-57.320	3.958
51.30365	-57.388	3.951
51.30371	-57.442	3.945
51.30375	-57.449	3.937
51.30380	-57.762	3.947
51.30385	-57.899	3.947
51.30391	-57.426	3.955
51.30395	-57.343	3.949
51.30400	-57.419	3.950
51.30405	-57.556	3.950
51.30411	-57.159	3.952
51.30415	-56.999	3.949
51.30420	-57.007	3.952
51.30425	-57.007	3.949
51.30430	-57.472	3.956
51.30436	-57.663	3.959
51.30440	-57.724	3.966
51.30445	-57.816	3.962
51.30450	-57.632	3.955
51.30456	-57.632	3.950
51.30460	-57.503	3.948
51.30465	-57.549	3.945
51.30470	-57.800	3.950
51.30476	-58.022	3.948
51.30480	-57.060	3.958
51.30485	-57.022	3.943
51.30490	-57.098	3.947
51.30496	-57.228	3.952
51.30500	-57.411	3.954
51.30505	-57.594	3.946
51.30510	-57.312	3.949
51.30515	-57.236	3.942
51.30521	-57.121	3.939
51.30525	-57.274	3.944
51.30530	-57.068	3.945
51.30535	-57.068	3.937
51.30541	-57.251	3.937
51.30545	-57.571	3.930
51.30550	-57.198	3.936
51.30555	-57.152	3.943
51.30561	-57.297	3.936
51.30565	-57.419	3.939
51.30570	-57.472	3.937
51.30575	-57.648	3.930
51.30580	-57.503	3.943
51.30586	-57.571	3.947
51.30590	-57.495	3.946
51.30595	-57.556	3.949
51.30600	-57.365	3.939
51.30606	-57.564	3.935
51.30610	-57.411	3.927
51.30615	-57.678	3.924
51.30620	-57.365	3.926
51.30626	-57.205	3.938
51.30630	-57.350	3.940
51.30635	-57.556	3.939
51.30640	-57.518	3.948
51.30646	-57.503	3.944
51.30650	-57.518	3.938
51.30655	-57.747	3.944
51.30660	-57.518	3.920
51.30665	-57.755	3.922
51.30671	-57.541	3.928
51.30675	-57.472	3.931
51.30680	-57.526	3.943
51.30685	-58.014	3.935
51.30691	-57.762	3.928
51.30695	-57.663	3.927
51.30700	-57.526	3.922
51.30705	-57.686	3.932
51.30711	-57.510	3.928
51.30715	-57.816	3.927
51.30720	-57.671	3.919
51.30725	-57.556	3.914
51.30730	-57.571	3.914
51.30736	-57.968	3.915
51.30740	-57.854	3.916
51.30745	-57.503	3.923
51.30750	-57.472	3.928
51.30756	-57.312	3.937
51.30760	-57.373	3.933
51.30765	-58.052	3.945
51.30770	-57.953	3.934
51.30776	-57.755	3.927
51.30780	-57.610	3.920
51.30785	-57.426	3.918
51.30790	-57.373	3.986
51.30796	-57.724	4.006
51.30800	-57.579	4.005
51.30805	-57.716	4.017
51.30810	-57.655	3.978
